sat_i,sat_j,min_dist_km
360,1860,18.751838
482,2021,18.751847
1372,2911,18.751848
995,2494,18.751850
471,1931,18.751850
1157,2656,18.751852
223,1683,18.751874
299,1799,18.751882
1458,2997,18.751896
1254,2754,18.751912
1024,2523,18.751923
1299,2838,18.751923
1259,2759,18.751925
420,1959,18.751935
971,2471,18.751966
1143,2603,18.751993
668,2167,18.751995
90,1590,18.751996
1002,2502,18.752030
1036,2496,18.752040
188,1648,18.752055
1460,2920,18.752056
2,1541,18.752060
600,2139,18.752068
1008,2508,18.752073
611,2111,18.752075
1177,2677,18.752076
667,2127,18.752078
897,2397,18.752078
1019,2519,18.752081
188,1687,18.752099
157,1617,18.752109
1130,2630,18.752122
1421,2881,18.752142
613,2152,18.752147
951,2450,18.752155
903,2363,18.752161
1046,2585,18.752175
120,1659,18.752187
975,2475,18.752188
364,1864,18.752195
443,1943,18.752197
1209,2748,18.752204
19,1558,18.752215
816,2355,18.752216
630,2090,18.752232
564,2103,18.752244
734,2273,18.752247
235,1695,18.752266
881,2420,18.752276
1347,2846,18.752321
371,1910,18.752325
1364,2903,18.752333
444,1983,18.752337
513,1973,18.752340
66,1526,18.752361
91,1630,18.752366
56,1556,18.752367
768,2268,18.752376
279,1739,18.752379
529,2068,18.752380
636,2135,18.752397
193,1692,18.752401
928,2467,18.752419
1027,2487,18.752428
471,1970,18.752433
937,2437,18.752439
249,1749,18.752439
427,1887,18.752440
529,2029,18.752450
357,1817,18.752453
1377,2916,18.752455
261,1721,18.752461
1111,2610,18.752467
1318,2778,18.752476
830,2329,18.752486
1137,2637,18.752493
74,1534,18.752498
705,2165,18.752524
1118,2578,18.752529
513,2012,18.752539
1262,2761,18.752555
1074,2534,18.752560
1079,2578,18.752564
528,2028,18.752565
657,2196,18.752568
1111,2571,18.752571
1368,2907,18.752581
289,1828,18.752582
831,2291,18.752583
992,2491,18.752584
106,1605,18.752593
837,2336,18.752598
1078,2538,18.752605
479,1939,18.752634
49,1588,18.752646
1027,2526,18.752654
646,2185,18.752659
152,1612,18.752659
166,1705,18.752663
748,2247,18.752667
891,2430,18.752688
599,2098,18.752689
592,2091,18.752691
998,2458,18.752722
1109,2608,18.752731
494,2033,18.752749
952,2412,18.752759
653,2153,18.752770
608,2147,18.752770
159,1619,18.752773
1473,2933,18.752776
200,1700,18.752806
669,2129,18.752814
272,1771,18.752828
286,1786,18.752828
1441,2980,18.752833
368,1868,18.752837
910,2370,18.752843
317,1816,18.752846
1179,2679,18.752854
981,2480,18.752871
105,1604,18.752876
190,1689,18.752893
1334,2834,18.752901
700,2239,18.752931
12,1512,18.752933
287,1826,18.752948
5,1544,18.752968
103,1602,18.752973
319,1818,18.752982
1276,2775,18.752983
698,2198,18.752987
1277,2737,18.752991
1296,2796,18.753001
69,1529,18.753011
1376,2915,18.753025
770,2270,18.753042
182,1642,18.753069
647,2147,18.753092
119,1579,18.753100
739,2239,18.753105
834,2294,18.753122
1421,2920,18.753124
858,2358,18.753145
896,2435,18.753147
384,1844,18.753155
726,2265,18.753173
183,1682,18.753182
813,2352,18.753183
647,2186,18.753195
337,1876,18.753200
1412,2912,18.753203
892,2431,18.753214
1251,2751,18.753214
133,1672,18.753237
323,1862,18.753238
430,1929,18.753242
187,1647,18.753248
754,2214,18.753248
697,2197,18.753251
1137,2676,18.753254
1040,2579,18.753255
1207,2707,18.753264
621,2120,18.753276
582,2042,18.753278
784,2283,18.753285
218,1757,18.753286
287,1787,18.753306
728,2267,18.753316
205,1705,18.753325
832,2331,18.753331
940,2479,18.753338
1278,2777,18.753354
248,1787,18.753356
345,1844,18.753359
31,1491,18.753367
910,2409,18.753372
1316,2776,18.753376
221,1681,18.753390
657,2157,18.753391
827,2326,18.753396
288,1788,18.753400
216,1755,18.753401
688,2188,18.753409
812,2351,18.753422
462,1961,18.753422
293,1793,18.753423
1450,2989,18.753427
1026,2525,18.753431
1244,2744,18.753439
1178,2678,18.753443
979,2518,18.753450
838,2298,18.753454
699,2238,18.753463
1020,2559,18.753467
1384,2844,18.753471
500,1960,18.753508
432,1931,18.753508
101,1600,18.753519
1104,2564,18.753522
1000,2500,18.753525
1079,2539,18.753535
914,2413,18.753537
712,2172,18.753554
530,2069,18.753559
333,1833,18.753563
1424,2923,18.753567
351,1850,18.753567
1036,2535,18.753573
1010,2510,18.753579
1283,2822,18.753591
856,2356,18.753594
1481,2981,18.753595
358,1857,18.753600
603,2142,18.753613
474,1934,18.753618
21,1520,18.753641
1102,2562,18.753646
1269,2729,18.753653
670,2169,18.753656
87,1587,18.753659
486,2025,18.753687
531,2070,18.753692
984,2444,18.753694
1420,2959,18.753718
269,1768,18.753719
503,1963,18.753726
426,1925,18.753728
1041,2580,18.753733
995,2455,18.753734
905,2404,18.753738
1261,2721,18.753761
91,1591,18.753763
1093,2593,18.753771
1191,2690,18.753771
870,2369,18.753776
60,1599,18.753778
1109,2569,18.753796
1494,2994,18.753797
129,1629,18.753798
230,1690,18.753822
1515,2975,18.753825
1466,2926,18.753827
956,2416,18.753833
39,1499,18.753839
477,1976,18.753855
753,2252,18.753861
406,1906,18.753872
977,2516,18.753878
1140,2600,18.753878
998,2497,18.753881
1180,2719,18.753886
766,2266,18.753890
1076,2575,18.753895
456,1995,18.753914
286,1825,18.753917
273,1733,18.753918
987,2486,18.753925
1348,2847,18.753925
505,2004,18.753933
282,1782,18.753933
620,2159,18.753936
1396,2895,18.753937
481,2020,18.753938
295,1795,18.753966
358,1818,18.753967
1323,2862,18.753969
1435,2895,18.753975
132,1632,18.753979
231,1730,18.754002
1092,2592,18.754018
846,2385,18.754025
1012,2512,18.754047
1322,2861,18.754064
378,1878,18.754066
1420,2880,18.754075
219,1758,18.754077
470,1930,18.754078
799,2259,18.754080
280,1780,18.754101
1015,2554,18.754104
1208,2708,18.754110
983,2482,18.754128
336,1875,18.754133
890,2429,18.754174
1082,2621,18.754186
418,1918,18.754197
714,2174,18.754222
77,1537,18.754228
23,1522,18.754240
300,1839,18.754255
1325,2825,18.754255
677,2137,18.754257
1127,2666,18.754316
65,1525,18.754316
350,1849,18.754330
80,1619,18.754368
766,2305,18.754371
1112,2572,18.754388
815,2315,18.754390
1445,2945,18.754405
801,2301,18.754414
251,1790,18.754426
116,1576,18.754440
1173,2673,18.754444
980,2440,18.754447
1385,2884,18.754455
405,1905,18.754459
533,2072,18.754464
423,1883,18.754468
1090,2590,18.754473
359,1819,18.754496
305,1765,18.754533
1415,2915,18.754567
1232,2731,18.754568
749,2209,18.754571
575,2075,18.754573
262,1761,18.754585
905,2365,18.754599
665,2164,18.754599
1311,2810,18.754624
393,1853,18.754631
895,2434,18.754659
1328,2867,18.754693
1043,2582,18.754722
948,2408,18.754725
1220,2759,18.754726
1327,2866,18.754727
1049,2549,18.754754
472,1971,18.754760
372,1872,18.754765
362,1862,18.754769
942,2402,18.754774
964,2503,18.754819
530,2030,18.754819
50,1589,18.754824
457,1996,18.754832
920,2420,18.754844
1032,2531,18.754879
1085,2585,18.754879
751,2211,18.754902
198,1697,18.754909
1440,2940,18.754916
818,2357,18.754920
669,2168,18.754922
385,1884,18.754952
1043,2543,18.754956
935,2435,18.754972
1065,2564,18.754980
63,1523,18.754985
96,1635,18.755008
819,2358,18.755011
93,1593,18.755016
1040,2540,18.755020
890,2390,18.755024
1317,2816,18.755029
1430,2929,18.755047
86,1625,18.755055
1455,2994,18.755058
189,1688,18.755063
1263,2723,18.755080
1169,2708,18.755102
976,2515,18.755123
1224,2684,18.755131
1281,2820,18.755135
753,2213,18.755163
308,1807,18.755169
809,2348,18.755170
14,1514,18.755170
1306,2805,18.755177
356,1816,18.755177
57,1557,18.755180
1518,2978,18.755181
274,1773,18.755183
137,1637,18.755185
796,2295,18.755195
866,2326,18.755195
1376,2876,18.755231
246,1785,18.755231
1058,2597,18.755245
873,2372,18.755248
151,1611,18.755276
387,1886,18.755283
1374,2874,18.755286
331,1831,18.755303
200,1739,18.755333
603,2103,18.755352
1347,2807,18.755352
897,2436,18.755353
313,1812,18.755356
1033,2532,18.755374
985,2445,18.755386
1167,2667,18.755396
175,1675,18.755417
912,2372,18.755418
39,1538,18.755434
1297,2797,18.755436
1266,2765,18.755436
1032,2492,18.755447
841,2341,18.755455
336,1836,18.755470
464,1963,18.755487
51,1551,18.755510
882,2382,18.755520
431,1930,18.755523
1517,2977,18.755527
744,2204,18.755544
1065,2525,18.755551
574,2074,18.755578
1391,2851,18.755590
285,1785,18.755593
666,2165,18.755617
425,1885,18.755623
492,2031,18.755623
1080,2580,18.755626
139,1639,18.755628
993,2492,18.755639
524,2024,18.755642
1069,2568,18.755658
864,2324,18.755664
685,2224,18.755690
285,1824,18.755694
561,2061,18.755701
362,1901,18.755708
787,2247,18.755717
767,2306,18.755721
178,1717,18.755725
1153,2613,18.755732
310,1809,18.755734
463,1962,18.755735
889,2389,18.755744
1358,2857,18.755748
1155,2654,18.755760
1078,2577,18.755771
872,2371,18.755789
945,2444,18.755804
912,2411,18.755807
1105,2565,18.755831
1125,2664,18.755837
683,2222,18.755838
1432,2931,18.755886
1422,2921,18.755887
151,1650,18.755902
472,1932,18.755948
1073,2572,18.755952
61,1521,18.755958
240,1740,18.755964
1089,2628,18.755965
370,1870,18.755970
962,2501,18.755982
331,1870,18.755983
982,2442,18.755989
277,1737,18.756008
1492,2992,18.756010
846,2346,18.756013
1014,2553,18.756021
1314,2774,18.756034
1162,2701,18.756043
708,2168,18.756066
811,2311,18.756069
790,2250,18.756073
1309,2769,18.756080
1394,2854,18.756088
1134,2634,18.756095
1513,2973,18.756105
559,2058,18.756109
1048,2587,18.756110
679,2139,18.756115
624,2123,18.756124
1353,2852,18.756125
1452,2952,18.756135
1201,2740,18.756147
928,2428,18.756154
124,1663,18.756162
990,2450,18.756177
386,1846,18.756179
772,2311,18.756186
212,1712,18.756193
150,1649,18.756204
844,2344,18.756210
46,1585,18.756214
1123,2623,18.756228
257,1796,18.756232
1479,2939,18.756243
652,2191,18.756262
201,1701,18.756263
121,1621,18.756275
1129,2629,18.756290
114,1613,18.756299
142,1602,18.756301
1227,2726,18.756305
560,2099,18.756305
298,1837,18.756318
1075,2535,18.756323
624,2084,18.756324
1007,2507,18.756326
571,2071,18.756327
242,1781,18.756331
163,1702,18.756335
1134,2673,18.756337
149,1609,18.756343
497,1997,18.756344
283,1783,18.756344
1465,2964,18.756352
1375,2914,18.756361
1419,2958,18.756375
734,2234,18.756376
1386,2846,18.756377
776,2276,18.756388
615,2154,18.756412
382,1881,18.756439
469,1929,18.756476
312,1772,18.756487
1281,2781,18.756494
1011,2511,18.756502
416,1916,18.756508
596,2095,18.756515
1467,2966,18.756541
1300,2760,18.756546
165,1665,18.756551
229,1689,18.756572
717,2216,18.756605
1321,2821,18.756618
589,2049,18.756620
876,2336,18.756630
674,2173,18.756646
1410,2949,18.756651
627,2087,18.756670
671,2131,18.756671
594,2093,18.756675
1081,2581,18.756687
485,2024,18.756689
1355,2854,18.756693
909,2408,18.756714
885,2424,18.756717
722,2222,18.756727
18,1557,18.756742
408,1947,18.756766
1447,2986,18.756779
1153,2652,18.756790
525,2025,18.756828
142,1641,18.756835
1103,2563,18.756850
6,1545,18.756875
1210,2710,18.756890
1174,2674,18.756891
167,1706,18.756905
681,2220,18.756905
312,1811,18.756924
1383,2882,18.756925
85,1624,18.756949
184,1644,18.756955
660,2199,18.756987
1461,2921,18.756990
1301,2800,18.757008
849,2349,18.757017
295,1834,18.757049
467,1966,18.757055
374,1874,18.757085
805,2344,18.757088
1313,2773,18.757108
1181,2641,18.757109
113,1612,18.757112
594,2054,18.757121
1163,2663,18.757135
332,1871,18.757172
941,2440,18.757177
264,1724,18.757179
1184,2683,18.757188
849,2388,18.757195
273,1772,18.757215
467,1927,18.757219
1236,2735,18.757223
433,1893,18.757242
1106,2605,18.757243
970,2470,18.757243
52,1591,18.757244
837,2297,18.757287
746,2206,18.757297
1320,2820,18.757312
198,1658,18.757331
316,1776,18.757342
759,2219,18.757362
558,2018,18.757376
548,2008,18.757379
59,1598,18.757388
311,1810,18.757396
1320,2859,18.757419
823,2283,18.757420
555,2054,18.757446
489,2028,18.757477
399,1898,18.757477
111,1610,18.757499
243,1743,18.757547
192,1691,18.757594
838,2337,18.757602
528,2067,18.757605
1284,2784,18.757612
937,2476,18.757616
904,2403,18.757626
1272,2732,18.757658
456,1956,18.757677
123,1662,18.757680
375,1914,18.757683
1023,2483,18.757686
1428,2927,18.757696
923,2462,18.757701
15,1515,18.757714
1406,2945,18.757732
925,2425,18.757746
593,2053,18.757761
1133,2672,18.757767
958,2457,18.757770
1200,2700,18.757782
57,1596,18.757787
1255,2755,18.757788
234,1694,18.757793
857,2396,18.757807
702,2162,18.757808
94,1594,18.757810
209,1709,18.757823
1457,2957,18.757824
1308,2768,18.757831
1343,2842,18.757849
1066,2526,18.757852
1139,2678,18.757853
44,1544,18.757894
54,1593,18.757962
1110,2609,18.757968
623,2122,18.757976
1017,2556,18.757982
326,1865,18.757988
694,2194,18.757992
1282,2821,18.758004
1033,2493,18.758007
1002,2541,18.758035
1086,2625,18.758037
112,1611,18.758042
1170,2709,18.758053
239,1699,18.758058
1354,2853,18.758081
1057,2596,18.758117
702,2201,18.758128
236,1696,18.758146
943,2403,18.758169
632,2092,18.758181
798,2258,18.758210
460,1920,18.758242
1005,2544,18.758272
799,2298,18.758286
661,2160,18.758290
576,2115,18.758291
1199,2698,18.758293
1399,2898,18.758358
810,2310,18.758406
156,1616,18.758411
280,1819,18.758424
102,1601,18.758428
1198,2697,18.758434
415,1954,18.758448
341,1840,18.758453
925,2464,18.758453
1404,2904,18.758470
483,1983,18.758471
987,2447,18.758472
675,2135,18.758475
1367,2906,18.758477
1475,2974,18.758485
1115,2575,18.758500
1222,2682,18.758516
894,2394,18.758519
1388,2848,18.758541
485,1985,18.758543
128,1667,18.758557
427,1926,18.758557
300,1760,18.758564
712,2211,18.758594
764,2303,18.758612
1035,2495,18.758628
821,2320,18.758637
878,2338,18.758659
238,1737,18.758688
97,1636,18.758713
1212,2751,18.758717
1446,2946,18.758723
233,1732,18.758747
1034,2533,18.758753
774,2274,18.758759
1250,2789,18.758762
163,1663,18.758766
649,2188,18.758767
746,2245,18.758792
493,1993,18.758804
125,1664,18.758845
162,1701,18.758864
278,1738,18.758893
733,2233,18.758902
814,2353,18.758937
980,2519,18.758951
743,2242,18.758954
613,2113,18.758964
965,2504,18.758966
218,1718,18.758972
1473,2972,18.758985
1317,2777,18.758990
556,2016,18.758992
544,2004,18.758992
243,1782,18.759001
43,1543,18.759017
1451,2990,18.759024
211,1750,18.759081
1176,2715,18.759081
820,2359,18.759085
810,2349,18.759087
720,2259,18.759091
1030,2490,18.759124
1253,2792,18.759135
1271,2731,18.759137
192,1652,18.759214
304,1764,18.759214
1382,2842,18.759240
139,1678,18.759243
1163,2702,18.759261
417,1917,18.759263
303,1763,18.759289
804,2343,18.759320
6,1506,18.759329
262,1722,18.759364
813,2313,18.759415
771,2271,18.759428
98,1637,18.759448
902,2401,18.759457
1222,2721,18.759458
1204,2704,18.759463
574,2113,18.759464
452,1991,18.759480
808,2347,18.759488
11,1511,18.759497
1323,2823,18.759513
758,2257,18.759532
418,1957,18.759563
721,2221,18.759577
334,1873,18.759582
560,2060,18.759585
1186,2685,18.759590
562,2101,18.759612
844,2383,18.759622
1416,2916,18.759647
484,2023,18.759662
220,1759,18.759671
107,1606,18.759682
1128,2628,18.759715
1453,2953,18.759726
44,1583,18.759770
604,2104,18.759803
1246,2785,18.759828
958,2418,18.759842
1124,2624,18.759842
328,1828,18.759853
422,1882,18.759881
1462,2922,18.759882
570,2070,18.759902
409,1909,18.759906
692,2192,18.759921
1016,2555,18.759924
595,2055,18.759938
1330,2869,18.759940
957,2417,18.759943
785,2245,18.759956
590,2089,18.759987
506,2005,18.760004
1233,2732,18.760005
332,1832,18.760029
666,2126,18.760036
740,2279,18.760053
772,2272,18.760074
224,1684,18.760090
195,1694,18.760101
1171,2710,18.760134
713,2212,18.760163
618,2118,18.760182
197,1696,18.760186
1158,2618,18.760216
971,2510,18.760217
1117,2577,18.760228
730,2269,18.760238
1191,2651,18.760244
448,1948,18.760253
1331,2870,18.760284
252,1752,18.760327
307,1806,18.760352
1240,2779,18.760355
868,2328,18.760384
473,1972,18.760389
211,1711,18.760395
1505,2965,18.760395
899,2399,18.760410
103,1563,18.760424
1483,2983,18.760442
758,2218,18.760444
703,2202,18.760461
1003,2503,18.760488
791,2290,18.760503
1407,2907,18.760512
1265,2725,18.760512
927,2466,18.760534
469,1968,18.760539
455,1994,18.760569
170,1670,18.760591
515,2014,18.760592
108,1568,18.760639
1297,2836,18.760715
31,1530,18.760721
227,1687,18.760753
566,2066,18.760758
793,2292,18.760772
1378,2878,18.760801
851,2351,18.760812
52,1552,18.760815
1282,2782,18.760851
539,2078,18.760852
1223,2722,18.760915
1409,2909,18.760926
1458,2958,18.760951
713,2173,18.760962
1019,2558,18.760972
1342,2841,18.760973
1133,2633,18.760985
989,2488,18.761010
379,1918,18.761027
1179,2718,18.761041
1456,2956,18.761051
501,1961,18.761053
803,2342,18.761078
1154,2614,18.761141
290,1790,18.761151
1164,2703,18.761254
1380,2919,18.761257
917,2377,18.761267
1100,2560,18.761278
215,1754,18.761383
407,1907,18.761440
1465,2925,18.761457
904,2364,18.761466
264,1763,18.761477
1497,2997,18.761479
750,2210,18.761510
567,2067,18.761511
562,2062,18.761575
676,2175,18.761609
1495,2995,18.761692
322,1861,18.761699
293,1832,18.761700
653,2192,18.761732
847,2386,18.761735
1307,2767,18.761751
906,2366,18.761771
1054,2554,18.761802
1451,2951,18.761828
833,2332,18.761832
959,2419,18.761854
13,1552,18.761862
1331,2831,18.761871
1468,2928,18.761991
296,1796,18.761996
1318,2817,18.762098
1176,2676,18.762133
380,1840,18.762157
842,2342,18.762249
800,2300,18.762262
288,1827,18.762269
381,1841,18.762353
955,2415,18.762364
338,1838,18.762385
230,1729,18.762410
1477,2976,18.762472
999,2459,18.762478
1444,2944,18.762510
1091,2630,18.762535
673,2172,18.762538
126,1665,18.762574
1339,2839,18.762607
934,2434,18.762616
411,1911,18.762645
1453,2992,18.762672
517,1977,18.762675
622,2082,18.762698
641,2141,18.762707
1309,2808,18.762718
384,1883,18.762725
1056,2556,18.762747
1092,2631,18.762748
565,2065,18.762753
143,1642,18.762788
1087,2587,18.762858
1031,2530,18.762906
875,2374,18.762939
989,2449,18.762945
1053,2592,18.762985
1303,2802,18.762986
516,2015,18.762999
1350,2810,18.763058
1366,2866,18.763080
11,1550,18.763083
1063,2523,18.763089
553,2013,18.763098
74,1573,18.763116
389,1888,18.763126
3,1503,18.763143
451,1990,18.763153
745,2205,18.763170
590,2050,18.763176
584,2083,18.763179
1504,2964,18.763243
1094,2633,18.763277
1084,2623,18.763279
738,2277,18.763325
1351,2811,18.763327
1223,2683,18.763366
582,2081,18.763383
1171,2671,18.763392
144,1604,18.763412
1368,2868,18.763458
201,1740,18.763491
134,1634,18.763574
104,1564,18.763587
936,2436,18.763590
1213,2752,18.763592
26,1486,18.763596
1049,2588,18.763609
410,1910,18.763643
1445,2984,18.763652
426,1886,18.763697
508,2007,18.763724
1441,2941,18.763734
725,2264,18.763769
644,2144,18.763835
40,1540,18.763837
78,1538,18.763867
321,1860,18.763921
1132,2632,18.763939
1175,2714,18.763957
349,1809,18.764023
1194,2654,18.764060
72,1571,18.764077
309,1808,18.764113
1469,2929,18.764217
165,1704,18.764249
65,1564,18.764382
948,2447,18.764387
715,2214,18.764401
617,2156,18.764424
1439,2899,18.764436
64,1524,18.764464
1030,2529,18.764486
1225,2724,18.764516
1397,2896,18.764539
275,1735,18.764592
1174,2713,18.764601
1392,2852,18.764653
396,1856,18.764687
761,2300,18.764700
805,2305,18.764843
871,2370,18.764856
891,2391,18.764857
1359,2858,18.764874
342,1841,18.764891
607,2146,18.764895
174,1674,18.764948
45,1545,18.765009
1195,2655,18.765084
480,2019,18.765119
691,2230,18.765188
1324,2863,18.765196
406,1945,18.765278
67,1527,18.765289
197,1657,18.765294
1102,2601,18.765301
195,1655,18.765344
76,1575,18.765367
768,2307,18.765369
1099,2599,18.765435
1329,2829,18.765446
