sat_i,sat_j,min_dist_km
2344,3981,4.274638
1110,2797,4.274638
505,3867,4.274639
2485,4122,4.274643
167,1804,4.274649
66,3428,4.274655
112,3474,4.274657
861,4223,4.274662
2484,4121,4.274663
1632,4994,4.274664
1009,4371,4.274668
1008,2695,4.274669
3280,4917,4.274675
315,1952,4.274682
2582,4219,4.274688
2337,3974,4.274689
1258,2945,4.274697
179,3541,4.274697
726,2363,4.274699
1394,3031,4.274704
1270,4632,4.274706
1441,4753,4.274707
1378,3015,4.274712
2201,3888,4.274712
401,2088,4.274719
934,2571,4.274720
1541,3178,4.274722
3194,4831,4.274729
218,3580,4.274730
634,3996,4.274732
424,2061,4.274733
3240,4877,4.274734
1145,4457,4.274735
775,4137,4.274746
2437,4074,4.274749
152,3514,4.274753
2866,4503,4.274755
3145,4782,4.274757
81,1718,4.274764
18,3380,4.274769
2571,4208,4.274770
2531,4168,4.274774
1351,3038,4.274776
210,3572,4.274782
228,3590,4.274782
3050,4737,4.274783
1024,2661,4.274783
1494,3131,4.274786
1628,3265,4.274789
576,2213,4.274792
1742,3379,4.274800
1967,3604,4.274803
2598,4235,4.274808
685,2322,4.274809
1951,3638,4.274809
938,2575,4.274811
435,2072,4.274815
2910,4597,4.274824
309,3671,4.274829
1379,4741,4.274829
598,2235,4.274831
2459,4146,4.274840
156,1843,4.274841
3333,4970,4.274845
961,4323,4.274846
541,3853,4.274846
163,3525,4.274847
520,3882,4.274848
436,3798,4.274851
914,4276,4.274855
1367,3004,4.274865
2924,4561,4.274867
498,3810,4.274868
1484,4846,4.274869
2805,4492,4.274873
2637,4274,4.274877
821,4183,4.274880
1519,3156,4.274881
501,2188,4.274881
1877,3514,4.274884
790,2427,4.274893
1577,4939,4.274893
1862,3549,4.274896
2390,4027,4.274898
1733,3370,4.274918
919,2556,4.274920
1129,4491,4.274920
1605,3292,4.274926
220,1857,4.274928
3188,4825,4.274929
1116,2753,4.274931
1588,3225,4.274937
2676,4313,4.274944
1613,4975,4.274945
408,2095,4.274953
382,2019,4.274954
2944,4581,4.274956
2629,4266,4.274963
173,1810,4.274963
497,3809,4.274964
2107,3794,4.274967
2059,3746,4.274969
257,3619,4.274971
670,4032,4.274971
2462,4149,4.274973
1881,3518,4.274974
267,1904,4.274979
1292,4604,4.274991
1669,3306,4.274998
3089,4726,4.274999
1200,4562,4.274999
2310,3997,4.275006
1447,3084,4.275016
1529,4891,4.275020
2146,3783,4.275027
506,2193,4.275028
186,3548,4.275029
1245,4557,4.275034
1106,4468,4.275036
1694,3331,4.275037
1340,2977,4.275040
586,3948,4.275044
1171,4533,4.275045
2867,4504,4.275050
662,2349,4.275051
1153,2840,4.275056
1499,3136,4.275058
1163,2800,4.275065
867,4229,4.275066
93,3405,4.275068
127,1764,4.275070
2820,4457,4.275071
835,2472,4.275073
3002,4689,4.275076
210,1897,4.275086
2442,4079,4.275090
883,2520,4.275092
726,4088,4.275101
1248,4560,4.275107
1981,3618,4.275111
525,3887,4.275111
904,4266,4.275117
23,3385,4.275122
255,3617,4.275128
2939,4576,4.275139
2555,4242,4.275140
2955,4642,4.275145
645,2282,4.275145
3323,4960,4.275150
2824,4461,4.275154
966,4328,4.275156
3253,4940,4.275158
1036,4398,4.275166
1210,2897,4.275169
1102,4464,4.275169
504,2191,4.275170
1686,3323,4.275171
1164,2801,4.275183
2380,4017,4.275183
1356,4718,4.275184
2685,4322,4.275185
1440,4752,4.275187
272,1909,4.275191
223,1860,4.275195
2728,4365,4.275197
454,2141,4.275198
1778,3415,4.275202
349,3661,4.275203
917,4279,4.275207
701,2388,4.275211
1437,3074,4.275218
1215,2852,4.275228
2674,4311,4.275231
3286,4923,4.275239
252,3614,4.275244
1924,3561,4.275251
1612,3299,4.275253
633,3995,4.275253
494,2131,4.275254
412,2099,4.275255
90,3402,4.275261
2106,3793,4.275264
2158,3845,4.275265
342,1979,4.275267
2245,3882,4.275268
1166,2803,4.275273
1468,4830,4.275274
850,4212,4.275276
885,2522,4.275278
401,3763,4.275280
1188,4500,4.275291
1828,3465,4.275291
1070,2707,4.275302
3101,4788,4.275304
3336,4973,4.275308
1497,3134,4.275316
884,4246,4.275318
2012,3699,4.275323
413,3775,4.275324
2612,4299,4.275325
1826,3463,4.275326
477,2114,4.275328
245,3557,4.275329
732,4094,4.275345
405,3767,4.275349
71,3433,4.275354
1579,4941,4.275362
2614,4251,4.275369
669,2306,4.275369
1285,2922,4.275370
1038,2675,4.275370
1076,4438,4.275370
38,1675,4.275386
2490,4127,4.275393
1445,4757,4.275398
1339,4651,4.275399
2771,4408,4.275400
743,2380,4.275405
2721,4358,4.275406
1671,3308,4.275410
2153,3840,4.275414
1731,3368,4.275418
1014,4376,4.275419
159,3521,4.275424
746,2383,4.275425
981,2618,4.275429
221,1858,4.275432
982,2619,4.275434
2109,3796,4.275440
774,2411,4.275445
1198,4510,4.275445
1996,3633,4.275451
728,2365,4.275452
2718,4355,4.275468
2832,4469,4.275471
2228,3865,4.275476
32,1669,4.275479
1925,3562,4.275480
2343,3980,4.275484
1363,4725,4.275487
190,1827,4.275488
1422,4784,4.275495
39,1676,4.275497
1576,4938,4.275499
2393,4030,4.275500
1355,3042,4.275503
1394,4706,4.275513
1111,4473,4.275513
2671,4308,4.275514
2283,3920,4.275516
3099,4736,4.275525
1547,3184,4.275534
479,3841,4.275540
636,3998,4.275542
2440,4077,4.275543
168,3530,4.275561
1398,4710,4.275561
2013,3650,4.275576
1069,2706,4.275579
417,2054,4.275581
3171,4808,4.275585
320,1957,4.275585
2898,4535,4.275586
2769,4406,4.275596
2965,4602,4.275598
452,3814,4.275600
1785,3422,4.275600
352,3714,4.275604
420,3782,4.275608
266,3628,4.275609
596,3908,4.275619
1717,3354,4.275623
1889,3526,4.275626
1420,3057,4.275633
1905,3592,4.275634
2868,4505,4.275635
1252,2939,4.275636
95,1732,4.275645
1437,4799,4.275666
1133,2770,4.275668
733,4095,4.275669
2400,4087,4.275673
1689,3326,4.275678
243,3555,4.275679
962,2649,4.275683
302,3664,4.275686
788,2425,4.275690
3052,4739,4.275696
752,4114,4.275696
396,3708,4.275698
2022,3659,4.275699
31,3393,4.275701
3146,4783,4.275715
915,4277,4.275715
2578,4215,4.275719
2587,4224,4.275724
1033,4395,4.275730
2839,4476,4.275730
19,1656,4.275734
205,3567,4.275757
3269,4906,4.275759
1539,4851,4.275761
1360,3047,4.275765
650,2337,4.275768
1457,3144,4.275774
554,2241,4.275778
2348,3985,4.275780
1400,3087,4.275782
1775,3412,4.275784
1003,2690,4.275785
713,4075,4.275786
654,2341,4.275788
946,2583,4.275789
1350,3037,4.275800
58,1745,4.275810
2660,4347,4.275810
882,2519,4.275813
2871,4508,4.275815
3005,4692,4.275819
133,3495,4.275827
3206,4893,4.275829
3132,4769,4.275840
1728,3365,4.275842
2263,3900,4.275849
680,4042,4.275849
21,3383,4.275853
1263,2900,4.275853
1896,3533,4.275855
2076,3713,4.275856
974,4336,4.275858
975,2612,4.275891
2956,4643,4.275893
272,3634,4.275894
2189,3826,4.275896
499,3811,4.275899
350,3712,4.275901
1345,4657,4.275903
126,1763,4.275912
1079,2716,4.275922
1001,2688,4.275925
789,4101,4.275934
2632,4269,4.275945
837,4199,4.275951
3102,4789,4.275951
1246,2883,4.275953
494,3806,4.275953
2363,4000,4.275959
1640,4952,4.275960
2691,4328,4.275965
1215,4577,4.275972
1643,4955,4.275975
903,2590,4.275982
514,2151,4.276003
1644,3281,4.276004
291,3603,4.276005
650,4012,4.276008
1320,2957,4.276010
253,1940,4.276012
845,2482,4.276025
3334,4971,4.276031
1647,3284,4.276031
309,1996,4.276032
842,2479,4.276038
683,4045,4.276039
1295,4607,4.276041
1994,3631,4.276044
1327,2964,4.276044
2765,4402,4.276044
1643,3280,4.276045
1928,3565,4.276045
1482,4844,4.276046
3226,4863,4.276047
3019,4656,4.276053
1635,3272,4.276054
1186,4548,4.276060
2303,3990,4.276062
727,4089,4.276070
997,4309,4.276072
1209,4571,4.276074
832,2469,4.276079
3291,4928,4.276085
949,2586,4.276096
384,2021,4.276097
1647,4959,4.276111
2698,4335,4.276121
1298,4610,4.276127
4,3366,4.276134
2624,4261,4.276134
697,4009,4.276139
60,1747,4.276141
280,1917,4.276142
2270,3907,4.276152
457,2144,4.276155
279,3641,4.276155
214,1851,4.276159
2937,4574,4.276164
1748,3385,4.276184
1600,4962,4.276187
407,2094,4.276189
2062,3749,4.276194
3069,4706,4.276196
1825,3462,4.276196
521,2158,4.276197
2423,4060,4.276198
1234,4596,4.276209
143,1780,4.276213
2206,3893,4.276222
213,3575,4.276227
785,2422,4.276229
1623,4985,4.276234
3158,4845,4.276239
654,4016,4.276242
1343,4655,4.276242
964,4326,4.276243
339,1976,4.276245
587,3949,4.276251
1705,3392,4.276255
906,2593,4.276257
600,3962,4.276259
2277,3914,4.276261
1480,3117,4.276264
2863,4500,4.276268
136,1773,4.276269
1442,4754,4.276270
518,3880,4.276286
985,2622,4.276290
2590,4227,4.276290
2326,3963,4.276290
657,4019,4.276291
601,2288,4.276296
3306,4993,4.276306
1078,4440,4.276311
3220,4857,4.276313
377,2014,4.276314
1526,4888,4.276315
820,4182,4.276324
2502,4189,4.276325
3066,4703,4.276326
537,2174,4.276332
1918,3555,4.276337
2159,3846,4.276344
2586,4223,4.276344
1222,4584,4.276357
1208,4570,4.276363
1892,3529,4.276371
3073,4710,4.276374
2391,4028,4.276380
1334,2971,4.276390
651,2338,4.276401
1231,4593,4.276401
2849,4486,4.276408
1788,3425,4.276410
1461,4823,4.276411
872,4234,4.276419
3213,4850,4.276420
540,2177,4.276421
692,2329,4.276428
1822,3459,4.276436
430,3792,4.276442
1003,4365,4.276456
551,2238,4.276470
492,2129,4.276470
1626,4988,4.276471
288,3600,4.276473
1593,4905,4.276474
3296,4933,4.276474
1057,2744,4.276476
33,1670,4.276481
539,3851,4.276487
1899,3536,4.276500
2130,3767,4.276509
1536,4898,4.276509
754,4116,4.276517
2000,3687,4.276519
2123,3760,4.276521
1156,4518,4.276524
767,2404,4.276537
2126,3763,4.276539
801,4163,4.276545
2657,4344,4.276546
42,1679,4.276549
755,2442,4.276552
1223,2860,4.276553
762,2449,4.276557
2215,3852,4.276558
583,3945,4.276560
258,1945,4.276562
952,4314,4.276563
171,3533,4.276563
1856,3543,4.276567
1464,3101,4.276569
3076,4713,4.276569
1681,3318,4.276578
305,3667,4.276579
515,2152,4.276580
153,3515,4.276606
1920,3557,4.276611
1086,2723,4.276616
649,2286,4.276618
1151,4513,4.276620
1714,3351,4.276622
807,4169,4.276631
114,1751,4.276633
1483,3120,4.276642
1187,2824,4.276645
2768,4405,4.276647
1101,4463,4.276649
1530,4892,4.276651
167,3529,4.276665
1710,3397,4.276665
1119,2756,4.276666
1373,4735,4.276670
937,4299,4.276675
1479,4841,4.276675
929,2566,4.276680
2716,4353,4.276686
135,3497,4.276688
3199,4836,4.276692
899,2536,4.276697
771,2408,4.276700
391,2028,4.276700
2572,4209,4.276705
270,1907,4.276715
1146,4458,4.276719
1773,3410,4.276722
528,2165,4.276724
1180,2817,4.276725
830,4192,4.276740
748,2385,4.276748
1071,4433,4.276760
2993,4630,4.276761
1917,3554,4.276761
1448,3085,4.276764
908,4270,4.276764
1201,2888,4.276767
9,3371,4.276771
974,2611,4.276779
1465,4827,4.276779
178,1815,4.276782
244,1881,4.276782
1594,3231,4.276783
2653,4340,4.276795
2835,4472,4.276799
1282,2919,4.276809
2952,4639,4.276813
3239,4876,4.276815
2861,4548,4.276818
1118,2755,4.276819
736,4098,4.276822
462,2149,4.276836
1386,4748,4.276843
1216,2853,4.276847
844,4156,4.276848
1114,4476,4.276852
265,3627,4.276852
522,3884,4.276861
1559,3246,4.276864
175,1812,4.276867
1383,3020,4.276868
347,3659,4.276870
2426,4063,4.276871
879,2516,4.276875
319,1956,4.276876
1272,2909,4.276891
60,3422,4.276907
1435,3072,4.276908
1395,4707,4.276915
2731,4368,4.276915
3173,4810,4.276915
2842,4479,4.276916
913,2550,4.276921
938,4250,4.276921
284,3646,4.276927
1842,3479,4.276929
237,1874,4.276937
2941,4578,4.276945
976,2613,4.276946
107,1794,4.276956
2860,4547,4.276970
1544,3181,4.276974
830,2467,4.276977
977,2614,4.276980
1262,2949,4.276986
932,2569,4.276989
808,4170,4.276991
877,4239,4.276999
2061,3748,4.277003
1013,4375,4.277004
1110,4472,4.277007
2908,4595,4.277013
593,3905,4.277015
1629,3266,4.277018
1301,4663,4.277018
31,1668,4.277023
2133,3770,4.277023
1456,4818,4.277027
1592,3229,4.277028
1998,3635,4.277031
1183,2820,4.277039
402,2089,4.277045
1227,4589,4.277061
3307,4994,4.277062
243,1880,4.277065
1499,4811,4.277070
607,2294,4.277073
2009,3696,4.277074
1495,4807,4.277078
738,2375,4.277087
2407,4094,4.277087
679,2316,4.277090
2166,3803,4.277091
836,2473,4.277092
7,3369,4.277110
3105,4792,4.277111
1005,2692,4.277120
1458,3145,4.277128
2724,4361,4.277137
1639,4951,4.277147
869,4231,4.277147
420,2057,4.277155
931,4293,4.277157
2029,3666,4.277159
751,2438,4.277161
1405,3092,4.277164
399,3711,4.277164
2785,4422,4.277168
1121,2758,4.277172
208,3570,4.277176
2194,3831,4.277178
455,2142,4.277181
536,3898,4.277181
158,3520,4.277182
2428,4065,4.277186
1872,3509,4.277187
1085,4447,4.277192
533,2170,4.277196
574,3936,4.277202
2364,4001,4.277204
62,1749,4.277211
945,2582,4.277214
358,3720,4.277215
2504,4191,4.277227
146,1783,4.277236
176,1813,4.277237
329,1966,4.277239
1089,2726,4.277240
502,3864,4.277253
1471,3108,4.277258
780,4142,4.277262
1213,2850,4.277267
113,1750,4.277270
1233,2870,4.277271
1290,4602,4.277272
443,3755,4.277299
756,4118,4.277304
1476,3113,4.277332
1691,3328,4.277332
492,3804,4.277333
2230,3867,4.277334
2205,3892,4.277334
3249,4886,4.277335
1066,2703,4.277343
696,4008,4.277346
1421,3058,4.277347
128,3490,4.277350
950,4312,4.277357
1377,3014,4.277360
1573,4935,4.277361
2537,4174,4.277364
416,2053,4.277370
70,3432,4.277373
2378,4015,4.277374
290,1927,4.277377
2320,3957,4.277378
34,1671,4.277378
1550,3237,4.277379
416,3778,4.277380
2479,4116,4.277385
2296,3933,4.277385
3300,4987,4.277386
3175,4812,4.277400
2464,4101,4.277400
491,3803,4.277403
2162,3849,4.277415
366,3728,4.277416
3004,4691,4.277419
2225,3862,4.277420
3327,4964,4.277423
100,1787,4.277435
2176,3813,4.277441
616,2253,4.277442
1524,4886,4.277452
239,3551,4.277461
273,1910,4.277462
1919,3556,4.277465
1607,4969,4.277469
2419,4056,4.277470
2684,4321,4.277472
2535,4172,4.277473
1363,3000,4.277473
1186,2823,4.277478
478,2115,4.277492
440,2077,4.277492
725,4087,4.277493
2232,3869,4.277498
1744,3381,4.277501
95,3407,4.277503
840,4152,4.277504
423,3785,4.277505
2398,4035,4.277507
2032,3669,4.277515
1326,4688,4.277524
312,3674,4.277540
1888,3525,4.277545
686,2323,4.277545
1050,2737,4.277546
402,3764,4.277546
3227,4864,4.277550
2487,4124,4.277551
2962,4649,4.277554
1779,3416,4.277575
1395,3032,4.277582
1521,3158,4.277587
776,2413,4.277589
2064,3701,4.277590
1875,3512,4.277595
1289,2926,4.277599
1023,4385,4.277602
2608,4295,4.277608
0,3362,4.277609
1182,4544,4.277611
256,1943,4.277614
123,1760,4.277619
2357,4044,4.277625
1965,3602,4.277625
434,2071,4.277628
1199,4511,4.277633
1172,4534,4.277637
183,1820,4.277638
1190,2827,4.277653
3288,4925,4.277662
1432,4794,4.277663
2777,4414,4.277665
513,3875,4.277667
383,3745,4.277672
1863,3500,4.277672
1309,4671,4.277672
3263,4900,4.277679
632,2269,4.277680
2921,4558,4.277688
240,1877,4.277694
1622,3259,4.277701
346,1983,4.277702
1719,3356,4.277709
2806,4493,4.277712
2401,4088,4.277716
581,3943,4.277722
1219,2856,4.277734
506,3868,4.277737
2905,4592,4.277748
1342,4654,4.277749
993,4305,4.277750
38,3350,4.277751
2815,4452,4.277755
3109,4796,4.277755
1359,3046,4.277755
984,4346,4.277763
1287,2924,4.277773
1470,4832,4.277779
229,3591,4.277784
2577,4214,4.277788
3137,4774,4.277793
2812,4499,4.277795
1781,3418,4.277799
728,4090,4.277804
2950,4637,4.277805
2306,3993,4.277806
1040,4352,4.277808
1485,3122,4.277808
3065,4702,4.277810
2627,4264,4.277825
2972,4609,4.277841
1517,4879,4.277842
3341,4978,4.277865
142,3454,4.277866
3321,4958,4.277869
1414,3051,4.277872
1249,2886,4.277879
1435,4797,4.277884
3119,4756,4.277889
1536,3173,4.277890
299,1936,4.277891
596,2233,4.277893
630,3992,4.277894
1038,4350,4.277897
2156,3843,4.277899
817,4179,4.277903
870,4232,4.277906
2129,3766,4.277913
97,3409,4.277916
779,4141,4.277919
3198,4835,4.277920
1561,3248,4.277928
86,1723,4.277931
2648,4285,4.277932
2543,4180,4.277935
615,2252,4.277936
920,2557,4.277948
116,3478,4.277952
2414,4051,4.277956
1056,2743,4.277963
80,3442,4.277978
2489,4126,4.277981
3299,4936,4.277992
2634,4271,4.278023
2466,4103,4.278028
1242,2879,4.278034
1303,2990,4.278035
3007,4694,4.278036
118,3480,4.278038
2862,4549,4.278038
3209,4896,4.278044
1665,3302,4.278053
2256,3943,4.278054
488,2125,4.278057
2975,4612,4.278059
1434,4796,4.278060
1310,4672,4.278061
2259,3946,4.278062
635,3997,4.278065
578,2215,4.278066
3202,4889,4.278067
276,1913,4.278068
437,3799,4.278069
3168,4805,4.278079
1655,3342,4.278080
2547,4184,4.278084
2722,4359,4.278097
2687,4324,4.278099
880,4242,4.278109
1359,4721,4.278113
283,1920,4.278115
206,3568,4.278119
2752,4439,4.278124
2019,3656,4.278127
471,2108,4.278128
2384,4021,4.278134
2662,4349,4.278138
2831,4468,4.278139
1575,3212,4.278139
977,4339,4.278139
1523,3160,4.278142
2313,3950,4.278153
2192,3829,4.278154
2302,3989,4.278161
1134,4496,4.278163
2185,3822,4.278178
1128,4490,4.278180
1093,2730,4.278181
967,4329,4.278189
3144,4781,4.278191
3236,4873,4.278194
68,3430,4.278202
1031,4393,4.278202
1558,3245,4.278207
85,1722,4.278209
664,4026,4.278212
2007,3694,4.278213
1741,3378,4.278223
186,1823,4.278228
712,2399,4.278230
344,1981,4.278232
922,4284,4.278240
1370,3007,4.278246
3147,4784,4.278258
580,2217,4.278258
894,4206,4.278263
1366,4728,4.278265
527,3889,4.278281
1255,4617,4.278283
1380,4742,4.278287
2818,4455,4.278287
2821,4458,4.278296
1424,3061,4.278297
489,3801,4.278305
2284,3921,4.278311
2043,3680,4.278314
3128,4765,4.278323
1022,2659,4.278323
2367,4004,4.278325
2338,3975,4.278330
1869,3506,4.278333
32,3394,4.278347
1129,2766,4.278351
2499,4136,4.278368
1834,3471,4.278369
3072,4709,4.278370
1962,3649,4.278374
337,1974,4.278375
1274,4636,4.278378
1406,4768,4.278381
446,3758,4.278382
1978,3615,4.278382
1126,2763,4.278388
902,4264,4.278393
1165,4527,4.278393
648,2285,4.278401
88,3400,4.278405
2345,3982,4.278410
1316,2953,4.278414
970,4332,4.278418
593,2230,4.278422
833,4195,4.278427
41,3353,4.278427
3256,4943,4.278428
3135,4772,4.278439
1139,4451,4.278446
1226,2863,4.278452
247,1884,4.278458
1059,4421,4.278465
1634,3271,4.278467
709,4071,4.278469
741,2378,4.278470
3049,4686,4.278475
2072,3709,4.278476
2932,4569,4.278477
2501,4188,4.278486
2293,3930,4.278493
331,3693,4.278501
2475,4112,4.278502
2565,4202,4.278504
934,4296,4.278507
638,3950,4.278509
34,3396,4.278526
463,3825,4.278532
2122,3759,4.278540
1614,4976,4.278543
740,4052,4.278544
2925,4562,4.278555
981,4343,4.278560
1684,3321,4.278567
838,2475,4.278567
499,2136,4.278571
445,2082,4.278584
3295,4932,4.278587
3015,4652,4.278605
3149,4786,4.278611
700,4062,4.278613
718,4080,4.278613
15,1652,4.278616
2700,4387,4.278626
228,1865,4.278631
110,3472,4.278638
542,2179,4.278640
2625,4262,4.278641
481,2118,4.278650
303,3665,4.278660
553,3915,4.278661
493,3805,4.278665
222,3584,4.278668
1532,3169,4.278671
3289,4926,4.278675
823,2460,4.278678
1193,4505,4.278679
2882,4519,4.278684
1496,3133,4.278695
1029,2666,4.278700
427,2064,4.278709
196,3508,4.278709
2049,3686,4.278710
2529,4166,4.278719
367,3729,4.278719
2511,4198,4.278722
1539,3176,4.278730
716,4078,4.278733
1076,2713,4.278733
3310,4997,4.278734
646,3958,4.278736
56,3418,4.278740
2154,3841,4.278741
124,3486,4.278742
1107,4469,4.278743
1757,3444,4.278755
958,2645,4.278763
360,2047,4.278764
1506,3193,4.278771
132,3494,4.278772
27,3389,4.278783
503,2190,4.278784
799,4111,4.278787
2493,4130,4.278793
618,2255,4.278794
722,2359,4.278797
1300,2987,4.278799
1431,3068,4.278800
1061,4423,4.278805
45,3357,4.278820
215,3577,4.278820
1546,3183,4.278831
1939,3576,4.278836
1272,4634,4.278838
1028,2665,4.278841
653,4015,4.278849
2266,3903,4.278857
1589,4901,4.278871
556,3918,4.278874
164,3526,4.278876
293,3605,4.278877
1442,3079,4.278877
191,3503,4.278880
1809,3496,4.278881
814,2451,4.278887
1441,3078,4.278898
1313,2950,4.278898
2518,4155,4.278900
1901,3588,4.278912
926,2563,4.278912
1280,2917,4.278922
1011,4373,4.278925
740,2377,4.278941
1578,4940,4.278941
1064,2701,4.278945
208,1895,4.278946
2641,4278,4.278952
268,3630,4.278953
1554,3241,4.278962
1053,4415,4.278977
1287,4649,4.278981
2457,4144,4.278983
996,2633,4.278989
412,3774,4.278996
665,2302,4.278997
1500,3187,4.279006
1581,4943,4.279009
895,2532,4.279009
365,2002,4.279011
2858,4545,4.279015
185,3547,4.279019
975,4337,4.279020
74,3436,4.279020
1508,4870,4.279022
24,3386,4.279027
2439,4076,4.279032
876,4238,4.279034
22,1659,4.279037
1171,2808,4.279038
413,2050,4.279043
2894,4531,4.279060
1019,2656,4.279062
449,3761,4.279065
1075,4437,4.279066
1389,4701,4.279070
887,4249,4.279071
431,2068,4.279072
1035,4397,4.279080
2036,3673,4.279084
1374,3011,4.279092
2946,4583,4.279094
2056,3743,4.279104
798,2435,4.279105
79,1716,4.279108
357,2044,4.279112
2151,3838,4.279118
1591,3228,4.279119
373,2010,4.279122
1388,3025,4.279122
150,1837,4.279129
139,1776,4.279141
3,1690,4.279143
561,2248,4.279146
2169,3806,4.279150
1838,3475,4.279151
3083,4720,4.279152
565,3927,4.279160
2446,4083,4.279165
1878,3515,4.279165
3314,4951,4.279170
563,2200,4.279189
672,2309,4.279196
1682,3319,4.279197
200,3562,4.279202
475,3837,4.279210
1338,2975,4.279219
691,2328,4.279220
1586,3223,4.279221
2371,4008,4.279233
1698,3335,4.279246
589,2226,4.279248
2069,3706,4.279251
1211,2898,4.279252
255,1942,4.279252
2986,4623,4.279259
1296,4608,4.279263
1341,2978,4.279274
2403,4090,4.279277
3281,4918,4.279288
2781,4418,4.279296
747,4059,4.279297
1247,4559,4.279301
2984,4621,4.279301
2281,3918,4.279306
859,4221,4.279309
341,1978,4.279312
92,3404,4.279321
891,2528,4.279326
1035,2672,4.279337
1436,4798,4.279344
